epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,30.5155,0.47891,0.39184,0.85163,0.55868,0.96099,0.76679,0.65813,0.49617,1.4029,0.8626,0.000402747,0.000402747,0.000402747
42,31.0923,0.49861,0.39563,0.862,0.55868,0.96099,0.76679,0.65813,0.49617,1.4029,0.8626,0.00040605,0.00040605,0.00040605
43,31.688,0.46927,0.38224,0.85273,0.55121,0.91153,0.87841,0.75965,0.48336,1.40985,0.86315,0.000409022,0.000409022,0.000409022
44,32.2493,0.48014,0.36423,0.85247,0.55121,0.91153,0.87841,0.75965,0.48336,1.40985,0.86315,0.000411664,0.000411664,0.000411664
45,32.8166,0.48827,0.38978,0.87418,0.69075,0.71877,0.96042,0.83998,0.47978,1.18564,0.86452,0.000413976,0.000413976,0.000413976
46,33.5373,0.43813,0.36348,0.83842,0.69075,0.71877,0.96042,0.83998,0.47978,1.18564,0.86452,0.000415958,0.000415958,0.000415958
47,34.1263,0.46283,0.36299,0.84032,0.81673,0.74915,0.9854,0.84025,0.4976,0.82167,0.86952,0.00041761,0.00041761,0.00041761
48,34.7102,0.45849,0.36381,0.84755,0.81673,0.74915,0.9854,0.84025,0.4976,0.82167,0.86952,0.000418932,0.000418932,0.000418932
49,35.2854,0.46101,0.35168,0.87352,0.90848,0.83631,0.97923,0.84823,0.50489,0.61468,0.87368,0.000419924,0.000419924,0.000419924
50,35.8681,0.4506,0.37607,0.83844,0.90848,0.83631,0.97923,0.84823,0.50489,0.61468,0.87368,0.000420586,0.000420586,0.000420586
51,36.4488,0.46192,0.35365,0.84888,0.93621,0.87771,0.95927,0.82066,0.51022,0.5692,0.87599,0.000420918,0.000420918,0.000420918
52,37.025,0.43432,0.34306,0.83704,0.93621,0.87771,0.95927,0.82066,0.51022,0.5692,0.87599,0.000420919,0.000420919,0.000420919
53,37.5754,0.46676,0.34797,0.8419,0.93621,0.87771,0.95927,0.82066,0.51022,0.5692,0.87599,0.000420591,0.000420591,0.000420591
54,38.1726,0.44587,0.3458,0.84371,0.93224,0.90833,0.96304,0.83826,0.51914,0.54242,0.87782,0.000419932,0.000419932,0.000419932
55,38.7378,0.46392,0.32732,0.84579,0.93224,0.90833,0.96304,0.83826,0.51914,0.54242,0.87782,0.000418944,0.000418944,0.000418944
56,39.315,0.4624,0.33087,0.84799,0.93224,0.90833,0.96304,0.83826,0.51914,0.54242,0.87782,0.000417625,0.000417625,0.000417625
57,40.0435,0.45679,0.34426,0.84922,0.94523,0.90702,0.97131,0.82909,0.5154,0.49156,0.88297,0.000415977,0.000415977,0.000415977
58,40.598,0.45876,0.31752,0.85556,0.94523,0.90702,0.97131,0.82909,0.5154,0.49156,0.88297,0.000413998,0.000413998,0.000413998
