epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,35.9073,0.88964,0.74959,1.16149,0.09569,0.39048,0.0696,0.03357,1.92439,21.8362,2.70918,0.00118101,0.00118101,0.00118101
19,37.6593,0.91607,0.7297,1.21839,0.13799,0.44762,0.13573,0.06206,2.02894,23.8676,3.04066,0.0012327,0.0012327,0.0012327
20,39.4099,0.92532,0.76927,1.17817,0.07699,0.4,0.11861,0.04425,2.42531,39.1532,3.77449,0.0012828,0.0012828,0.0012828
21,41.157,0.89806,0.74854,1.14957,0.06682,0.39048,0.07588,0.03059,2.71555,34.7854,4.10802,0.00133132,0.00133132,0.00133132
22,42.8698,0.91002,0.69878,1.1521,0.05159,0.19048,0.02299,0.0069,3.84967,19.0821,5.09935,0.00137825,0.00137825,0.00137825
23,44.5851,0.97169,0.7577,1.13041,0.05122,0.09524,0.01361,0.00513,4.04818,14.4974,5.08473,0.0014236,0.0014236,0.0014236
24,46.3001,1.12881,0.88071,1.31933,0.25166,0.34286,0.18129,0.07938,2.24699,10.92,2.81908,0.00146737,0.00146737,0.00146737
25,48.0191,1.01474,0.81306,1.20655,0.43723,0.39048,0.36367,0.22669,1.75543,7.63805,2.27217,0.00150955,0.00150955,0.00150955
26,49.7407,0.94669,0.79513,1.2117,0.47864,0.35238,0.33146,0.18206,2.09331,5.96072,2.66955,0.001505,0.001505,0.001505
27,51.4486,0.87123,0.75856,1.15214,0.28463,0.44762,0.28916,0.16346,1.73226,7.05876,2.227,0.0014852,0.0014852,0.0014852
28,53.1603,0.84698,0.67402,1.09555,0.14464,0.45714,0.12978,0.06292,1.90934,12.3927,2.47799,0.0014654,0.0014654,0.0014654
29,55.9223,0.85926,0.70972,1.0977,0.46194,0.53148,0.52269,0.30639,1.54856,5.04868,2.06653,0.0014456,0.0014456,0.0014456
30,57.6682,0.85223,0.66745,1.16694,0.69713,0.61381,0.62823,0.42881,1.30502,3.07412,1.82902,0.0014258,0.0014258,0.0014258
31,60.0656,0.81221,0.6501,1.12962,0.65315,0.74286,0.68636,0.43062,1.27357,2.96371,1.71077,0.001406,0.001406,0.001406
32,62.4597,0.83969,0.66804,1.11149,0.49102,0.6,0.54176,0.29513,1.55575,4.82153,2.09554,0.0013862,0.0013862,0.0013862
33,64.1985,0.84343,0.735,1.1272,0.28713,0.53333,0.23458,0.14341,1.31283,4.41665,1.81305,0.0013664,0.0013664,0.0013664
34,65.938,0.8031,0.63804,1.06744,0.5215,0.50863,0.49123,0.31842,1.2112,3.55963,1.70548,0.0013466,0.0013466,0.0013466
35,67.6706,0.83335,0.67828,1.13485,0.63206,0.6,0.61292,0.4332,1.1491,2.12528,1.61375,0.0013268,0.0013268,0.0013268
36,70.0667,0.75574,0.6137,1.07082,0.70015,0.66716,0.69809,0.47786,1.229,1.89176,1.7209,0.001307,0.001307,0.001307
37,72.4704,0.7992,0.61493,1.09685,0.69801,0.71429,0.7339,0.50933,1.21859,2.05081,1.73495,0.0012872,0.0012872,0.0012872
38,74.86,0.73117,0.56951,1.05686,0.64855,0.67619,0.68331,0.43528,1.30629,2.15619,1.71953,0.0012674,0.0012674,0.0012674
39,76.5823,0.78306,0.56546,1.06787,0.57661,0.66667,0.61467,0.42315,1.13276,1.8849,1.52226,0.0012476,0.0012476,0.0012476
40,78.3045,0.72522,0.56248,1.06617,0.65791,0.70476,0.68426,0.49951,1.10281,1.80044,1.51626,0.0012278,0.0012278,0.0012278
41,80.0366,0.75717,0.52781,1.06833,0.70602,0.70908,0.74444,0.53271,1.05881,2.27191,1.51711,0.001208,0.001208,0.001208
42,82.4255,0.73828,0.58648,1.07236,0.70211,0.67619,0.71557,0.49751,1.1061,1.84262,1.63636,0.0011882,0.0011882,0.0011882
43,84.1477,0.72084,0.57212,1.05263,0.67318,0.61905,0.66648,0.46687,1.18746,2.05796,1.71585,0.0011684,0.0011684,0.0011684
44,85.8664,0.69833,0.56329,1.0403,0.70128,0.66667,0.71245,0.51059,1.16153,1.68914,1.60538,0.0011486,0.0011486,0.0011486
45,87.5936,0.70831,0.55482,1.05801,0.75826,0.67619,0.74689,0.55036,1.11793,1.75024,1.52364,0.0011288,0.0011288,0.0011288
46,89.9955,0.69855,0.52115,1.0271,0.58618,0.65714,0.55688,0.41778,1.06351,2.39975,1.47818,0.001109,0.001109,0.001109
47,91.7196,0.67642,0.50474,1.03419,0.82764,0.72381,0.79544,0.58082,1.09651,1.57553,1.52736,0.0010892,0.0010892,0.0010892
48,94.1058,0.68185,0.52366,1.03489,0.79349,0.71429,0.80284,0.55885,1.1024,1.38959,1.5344,0.0010694,0.0010694,0.0010694
49,95.8239,0.6687,0.49511,1.0317,0.74154,0.7619,0.79802,0.56792,1.06991,1.37033,1.51962,0.0010496,0.0010496,0.0010496
50,97.5488,0.65814,0.49746,1.00133,0.78622,0.73556,0.78841,0.53866,1.13336,1.51036,1.55895,0.0010298,0.0010298,0.0010298
51,99.2665,0.71453,0.55334,1.05671,0.70642,0.77917,0.7789,0.57985,1.00408,1.15058,1.42794,0.00101,0.00101,0.00101
52,100.952,0.63572,0.48898,1.00507,0.79198,0.71429,0.77467,0.60032,0.91639,1.1253,1.33508,0.0009902,0.0009902,0.0009902
53,103.333,0.70718,0.51595,1.05052,0.75443,0.71429,0.7659,0.57409,0.96829,1.25081,1.3894,0.0009704,0.0009704,0.0009704
54,105.057,0.67614,0.50779,1.00486,0.72456,0.69524,0.7096,0.53136,1.02063,1.42653,1.44236,0.0009506,0.0009506,0.0009506
55,106.743,0.64844,0.46572,1.00793,0.70043,0.79048,0.77278,0.57434,1.03405,1.14163,1.42775,0.0009308,0.0009308,0.0009308
56,108.463,0.59602,0.43438,0.9739,0.74846,0.78095,0.7806,0.57822,1.02457,0.99694,1.42607,0.000911,0.000911,0.000911
57,110.187,0.62148,0.48225,0.99535,0.79619,0.70692,0.75075,0.57467,0.96124,1.03609,1.37552,0.0008912,0.0008912,0.0008912
58,111.902,0.59087,0.42793,0.98565,0.85533,0.69524,0.77225,0.59144,0.93264,0.90842,1.32216,0.0008714,0.0008714,0.0008714
59,114.141,0.63555,0.47808,1.02468,0.82617,0.72421,0.77536,0.59981,0.95905,0.87904,1.34391,0.0008516,0.0008516,0.0008516
60,115.867,0.57011,0.43608,0.96626,0.89654,0.69524,0.7821,0.59934,0.98974,0.85673,1.38233,0.0008318,0.0008318,0.0008318
61,117.583,0.58193,0.38925,0.99997,0.90233,0.71429,0.77733,0.60268,0.97139,0.84446,1.39303,0.000812,0.000812,0.000812
62,119.967,0.59543,0.43593,0.98756,0.91014,0.69524,0.76095,0.58901,0.94225,0.88495,1.33792,0.0007922,0.0007922,0.0007922
63,121.685,0.56531,0.39517,0.96297,0.83599,0.64762,0.68759,0.53077,1.01977,1.06221,1.37478,0.0007724,0.0007724,0.0007724
64,123.402,0.5516,0.38315,0.95955,0.87909,0.61905,0.66986,0.4936,1.09663,1.1773,1.45304,0.0007526,0.0007526,0.0007526
65,125.116,0.54359,0.38353,0.95772,0.82765,0.65714,0.70674,0.53832,1.03008,1.09433,1.40487,0.0007328,0.0007328,0.0007328
66,126.805,0.58035,0.41932,0.96353,0.86383,0.70476,0.77348,0.58714,1.03393,0.94069,1.41508,0.000713,0.000713,0.000713
67,128.525,0.57902,0.43444,0.99637,0.88774,0.75317,0.81354,0.60734,0.97153,0.83102,1.37755,0.0006932,0.0006932,0.0006932
68,130.913,0.56396,0.38758,0.96291,0.88112,0.7765,0.83633,0.6213,0.97245,0.82588,1.36971,0.0006734,0.0006734,0.0006734
69,133.297,0.55555,0.3814,0.95823,0.79575,0.81629,0.81497,0.61048,0.97039,0.84087,1.35697,0.0006536,0.0006536,0.0006536
70,135.017,0.55519,0.37229,0.9613,0.84506,0.72726,0.79643,0.59225,0.9828,0.93902,1.36893,0.0006338,0.0006338,0.0006338
71,136.742,0.57181,0.40817,0.98068,0.80758,0.73333,0.77017,0.59814,0.98083,0.97936,1.35947,0.000614,0.000614,0.000614
72,138.466,0.54048,0.37497,0.94221,0.8566,0.68272,0.74584,0.57722,0.97989,1.04546,1.34647,0.0005942,0.0005942,0.0005942
73,140.185,0.52686,0.36344,0.93695,0.86058,0.72381,0.7684,0.58705,0.96944,0.9672,1.3327,0.0005744,0.0005744,0.0005744
74,141.907,0.53972,0.40019,0.97439,0.85488,0.79048,0.80623,0.60393,0.96109,0.83953,1.3338,0.0005546,0.0005546,0.0005546
75,143.625,0.52342,0.368,0.92881,0.78991,0.82857,0.81788,0.61753,0.93031,0.79596,1.31651,0.0005348,0.0005348,0.0005348
76,145.345,0.48776,0.33374,0.92527,0.85109,0.77143,0.82446,0.60491,0.9296,0.77049,1.31864,0.000515,0.000515,0.000515
77,147.063,0.53744,0.36343,0.97462,0.83579,0.78095,0.83776,0.62296,0.90781,0.77811,1.29057,0.0004952,0.0004952,0.0004952
78,149.449,0.50427,0.36215,0.94871,0.8483,0.78095,0.84464,0.62854,0.90843,0.76678,1.29016,0.0004754,0.0004754,0.0004754
79,151.831,0.49163,0.35445,0.95551,0.88449,0.77143,0.84224,0.63582,0.89007,0.71964,1.2872,0.0004556,0.0004556,0.0004556
80,154.216,0.49455,0.35373,0.93792,0.87476,0.79824,0.84366,0.64093,0.87319,0.69017,1.28207,0.0004358,0.0004358,0.0004358
81,156.605,0.48237,0.33588,0.92898,0.86549,0.79667,0.84816,0.64586,0.87162,0.6671,1.29135,0.000416,0.000416,0.000416
82,158.983,0.49547,0.34696,0.93929,0.87984,0.8,0.85334,0.65146,0.88044,0.63958,1.30398,0.0003962,0.0003962,0.0003962
83,161.369,0.48056,0.34746,0.9325,0.91181,0.77143,0.85217,0.64033,0.90233,0.6463,1.33195,0.0003764,0.0003764,0.0003764
84,163.086,0.48053,0.34288,0.92892,0.93426,0.78095,0.84823,0.6407,0.90323,0.66124,1.33023,0.0003566,0.0003566,0.0003566
85,164.801,0.45638,0.32015,0.9197,0.85888,0.81151,0.83618,0.644,0.89228,0.66015,1.31501,0.0003368,0.0003368,0.0003368
86,166.515,0.4748,0.34359,0.93665,0.90902,0.78095,0.83412,0.64424,0.88208,0.70064,1.29068,0.000317,0.000317,0.000317
87,168.227,0.46928,0.33309,0.94225,0.89597,0.77143,0.82531,0.65096,0.88358,0.75014,1.27241,0.0002972,0.0002972,0.0002972
88,169.944,0.44484,0.30716,0.90859,0.88223,0.79048,0.81639,0.64264,0.87912,0.78927,1.26449,0.0002774,0.0002774,0.0002774
89,171.656,0.43475,0.31194,0.91749,0.87352,0.78932,0.82081,0.64456,0.89581,0.79967,1.27024,0.0002576,0.0002576,0.0002576
90,173.853,0.44569,0.30402,0.9258,0.867,0.80714,0.82926,0.65519,0.90081,0.76876,1.27172,0.0002378,0.0002378,0.0002378
91,177.683,0.44591,0.3621,0.92207,0.88532,0.8,0.83777,0.65788,0.90087,0.76289,1.26435,0.000218,0.000218,0.000218
92,180.154,0.41729,0.32112,0.89185,0.88391,0.79048,0.83509,0.64978,0.91048,0.78921,1.26597,0.0001982,0.0001982,0.0001982
93,181.869,0.42258,0.31239,0.89466,0.87196,0.7619,0.82253,0.63885,0.9129,0.83465,1.26033,0.0001784,0.0001784,0.0001784
94,183.604,0.38052,0.27223,0.86863,0.83173,0.7619,0.81377,0.64434,0.89195,0.85737,1.24342,0.0001586,0.0001586,0.0001586
95,185.293,0.39065,0.26656,0.86354,0.83601,0.77683,0.80911,0.65101,0.8704,0.87303,1.23254,0.0001388,0.0001388,0.0001388
96,187.015,0.35929,0.25436,0.86391,0.82586,0.76785,0.81473,0.65387,0.85333,0.87796,1.22625,0.000119,0.000119,0.000119
97,188.727,0.35988,0.25515,0.85769,0.83312,0.7619,0.81851,0.66135,0.84124,0.85878,1.22342,9.92e-05,9.92e-05,9.92e-05
98,191.103,0.37236,0.26228,0.85876,0.83374,0.76418,0.82984,0.66777,0.8353,0.83874,1.22234,7.94e-05,7.94e-05,7.94e-05
99,193.485,0.37142,0.2766,0.88687,0.85142,0.76407,0.83564,0.67136,0.83063,0.82156,1.22404,5.96e-05,5.96e-05,5.96e-05
100,195.867,0.37067,0.2547,0.86207,0.86601,0.79048,0.84157,0.67309,0.8276,0.79873,1.22611,3.98e-05,3.98e-05,3.98e-05
