epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,27.2411,0.54348,0.36641,0.8848,0.98888,1,0.995,0.85824,0.568,0.83738,0.86881,0.000286864,0.000286864,0.000286864
24,28.1912,0.54647,0.37577,0.83935,0.98888,1,0.995,0.85824,0.568,0.83738,0.86881,0.000296108,0.000296108,0.000296108
25,29.1678,0.54288,0.37443,0.86505,0.9891,1,0.995,0.84471,0.57456,0.71909,0.88308,0.000305021,0.000305021,0.000305021
26,30.1077,0.51746,0.34544,0.87004,0.9891,1,0.995,0.84471,0.57456,0.71909,0.88308,0.000313604,0.000313604,0.000313604
27,31.0914,0.5146,0.34952,0.85969,0.99035,1,0.995,0.84639,0.56788,0.63964,0.89088,0.000321858,0.000321858,0.000321858
28,32.037,0.57227,0.34307,0.88324,0.99035,1,0.995,0.84639,0.56788,0.63964,0.89088,0.000329781,0.000329781,0.000329781
29,33.155,0.52552,0.36986,0.88743,0.98994,1,0.995,0.86593,0.53754,0.426,0.87644,0.000337374,0.000337374,0.000337374
30,34.108,0.54291,0.38692,0.86968,0.98994,1,0.995,0.86593,0.53754,0.426,0.87644,0.000344637,0.000344637,0.000344637
31,35.0844,0.53669,0.38804,0.86514,0.98095,1,0.995,0.85476,0.55104,0.49124,0.8718,0.00035157,0.00035157,0.00035157
32,36.0279,0.5277,0.36989,0.86034,0.98095,1,0.995,0.85476,0.55104,0.49124,0.8718,0.000358173,0.000358173,0.000358173
33,37.0082,0.52699,0.37706,0.85941,0.89464,1,0.995,0.8544,0.55523,0.71581,0.86749,0.000364446,0.000364446,0.000364446
34,37.9541,0.54277,0.35127,0.88674,0.89464,1,0.995,0.8544,0.55523,0.71581,0.86749,0.000370389,0.000370389,0.000370389
35,38.9355,0.52836,0.3722,0.87923,0.9316,1,0.995,0.84825,0.55829,0.61994,0.87021,0.000376002,0.000376002,0.000376002
36,39.9995,0.48805,0.33218,0.84453,0.9316,1,0.995,0.84825,0.55829,0.61994,0.87021,0.000381285,0.000381285,0.000381285
37,40.9817,0.51664,0.33109,0.85829,0.98558,1,0.995,0.84743,0.63632,0.53141,0.90465,0.000386237,0.000386237,0.000386237
38,41.9276,0.54612,0.34226,0.86126,0.98558,1,0.995,0.84743,0.63632,0.53141,0.90465,0.00039086,0.00039086,0.00039086
39,42.9052,0.56019,0.34532,0.86913,0.99043,1,0.995,0.84421,0.59491,0.37165,0.8901,0.000395152,0.000395152,0.000395152
40,43.8545,0.51249,0.34351,0.84301,0.99043,1,0.995,0.84421,0.59491,0.37165,0.8901,0.000399115,0.000399115,0.000399115
41,44.8383,0.53725,0.35409,0.84797,0.98905,1,0.995,0.84384,0.53895,0.34061,0.86758,0.000402747,0.000402747,0.000402747
42,45.7886,0.52561,0.32295,0.89481,0.98905,1,0.995,0.84384,0.53895,0.34061,0.86758,0.00040605,0.00040605,0.00040605
43,46.9155,0.50243,0.3483,0.86134,0.98754,1,0.995,0.84504,0.56524,0.33329,0.86573,0.000409022,0.000409022,0.000409022
44,47.8685,0.52258,0.34927,0.85701,0.98754,1,0.995,0.84504,0.56524,0.33329,0.86573,0.000411664,0.000411664,0.000411664
45,48.8555,0.53871,0.34131,0.88952,0.98923,1,0.995,0.85882,0.54623,0.3264,0.86416,0.000413976,0.000413976,0.000413976
46,49.809,0.48589,0.32698,0.84255,0.98923,1,0.995,0.85882,0.54623,0.3264,0.86416,0.000415958,0.000415958,0.000415958
47,50.7977,0.48893,0.31757,0.84382,0.99072,1,0.995,0.85899,0.51543,0.31002,0.86327,0.00041761,0.00041761,0.00041761
48,51.7444,0.47903,0.29542,0.85286,0.99072,1,0.995,0.85899,0.51543,0.31002,0.86327,0.000418932,0.000418932,0.000418932
49,52.7331,0.47561,0.32275,0.86968,0.98894,1,0.995,0.84921,0.52093,0.28422,0.86748,0.000419924,0.000419924,0.000419924
50,53.8292,0.50255,0.32011,0.85167,0.98894,1,0.995,0.84921,0.52093,0.28422,0.86748,0.000420586,0.000420586,0.000420586
51,54.8018,0.48528,0.33003,0.8318,0.98949,1,0.995,0.82862,0.56716,0.28889,0.87371,0.000420918,0.000420918,0.000420918
