epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,34.443,0.58864,0.36428,0.88263,0.29463,0.48517,0.30565,0.2325,0.92272,2.55467,1.08465,0.000798851,0.000798851,0.000798851
15,36.164,0.62987,0.37548,0.8839,0.15584,0.72691,0.16403,0.12779,0.71072,3.1975,0.96362,0.000847213,0.000847213,0.000847213
16,37.8615,0.59666,0.36543,0.86642,0.13829,0.59948,0.09699,0.07424,0.69034,4.06859,0.94283,0.000894254,0.000894254,0.000894254
17,39.5574,0.61089,0.37882,0.90209,0.34828,0.60247,0.20649,0.17261,0.65423,3.69061,0.91546,0.000939975,0.000939975,0.000939975
18,41.4476,0.58656,0.37096,0.8769,0.48231,0.82723,0.55099,0.44532,0.66145,1.89363,0.91015,0.000984375,0.000984375,0.000984375
19,43.1444,0.5819,0.36499,0.88028,0.54268,0.84031,0.49699,0.41639,0.61029,1.33525,0.89262,0.00102746,0.00102746,0.00102746
20,44.8395,0.60035,0.35953,0.88267,0.49516,0.80829,0.40541,0.33539,0.63968,1.72597,0.92613,0.00106922,0.00106922,0.00106922
21,46.5778,0.57994,0.35274,0.85795,0.01519,0.40663,0.01182,0.00924,0.76132,inf,0.9659,0.00110966,0.00110966,0.00110966
22,48.2668,0.57349,0.34283,0.87588,0.8071,0.85621,0.86481,0.69245,0.65885,1.24095,0.90938,0.00114877,0.00114877,0.00114877
23,49.9607,0.60465,0.36376,0.86543,0.9035,0.94411,0.96318,0.77653,0.61947,0.49985,0.89425,0.00118657,0.00118657,0.00118657
24,51.6521,0.55285,0.35511,0.87596,0.91016,0.97906,0.95312,0.79486,0.59454,0.40759,0.88462,0.00122305,0.00122305,0.00122305
25,53.3378,0.59569,0.37428,0.87139,0.97071,0.99026,0.99327,0.81807,0.6099,0.36575,0.88497,0.00125821,0.00125821,0.00125821
26,55.1764,0.59034,0.35512,0.876,0.99572,1,0.99406,0.84546,0.56318,0.34433,0.87038,0.00125442,0.00125442,0.00125442
27,57.527,0.56325,0.34608,0.86905,0.99269,1,0.99464,0.83784,0.59346,0.34821,0.87909,0.00123791,0.00123791,0.00123791
28,59.2104,0.59219,0.35269,0.86959,0.99116,1,0.9943,0.8292,0.5771,0.33929,0.8666,0.00122141,0.00122141,0.00122141
29,60.8899,0.57286,0.34006,0.86455,0.99118,1,0.9943,0.83671,0.54919,0.33788,0.86275,0.00120491,0.00120491,0.00120491
30,62.5685,0.52944,0.33208,0.86848,0.95648,0.94444,0.98257,0.82086,0.56749,0.35475,0.87116,0.0011884,0.0011884,0.0011884
31,64.2542,0.55588,0.31716,0.87775,0.91647,0.88358,0.9152,0.7745,0.57164,0.4245,0.87604,0.0011719,0.0011719,0.0011719
32,65.9373,0.5593,0.32912,0.85433,0.98157,0.97222,0.99337,0.83486,0.58766,0.33608,0.88169,0.0011554,0.0011554,0.0011554
33,67.7699,0.57434,0.34446,0.87251,0.99561,1,0.99477,0.84208,0.56116,0.28662,0.86731,0.00113889,0.00113889,0.00113889
34,69.4518,0.55946,0.33795,0.855,0.99487,1,0.99479,0.82494,0.57604,0.28733,0.86799,0.00112239,0.00112239,0.00112239
35,71.0985,0.54542,0.32485,0.85979,0.99495,1,0.99451,0.82995,0.54746,0.27279,0.85803,0.00110589,0.00110589,0.00110589
36,72.773,0.54949,0.3098,0.86476,0.99217,1,0.99411,0.84092,0.52932,0.27787,0.85503,0.00108938,0.00108938,0.00108938
37,74.4474,0.55793,0.32264,0.86859,0.99192,1,0.99411,0.84291,0.52861,0.27819,0.85205,0.00107288,0.00107288,0.00107288
38,76.1255,0.53492,0.31254,0.85953,0.99419,1,0.99281,0.8347,0.57469,0.28451,0.86296,0.00105638,0.00105638,0.00105638
39,77.8087,0.54449,0.32706,0.8628,0.99313,1,0.9932,0.82145,0.57821,0.30378,0.86622,0.00103987,0.00103987,0.00103987
40,79.6545,0.54073,0.323,0.85967,0.92048,0.99654,0.96749,0.80346,0.53164,0.30995,0.85247,0.00102337,0.00102337,0.00102337
41,81.3378,0.52974,0.31006,0.8582,0.82673,0.94675,0.87882,0.73532,0.51667,0.36239,0.84882,0.00100687,0.00100687,0.00100687
42,83.0308,0.52149,0.31265,0.86443,0.99481,1,0.99242,0.79867,0.55037,0.28689,0.85604,0.000990365,0.000990365,0.000990365
43,84.7252,0.53009,0.30385,0.86727,0.99492,1,0.99253,0.83625,0.52912,0.28295,0.85166,0.000973861,0.000973861,0.000973861
44,86.402,0.5445,0.32062,0.85207,0.99269,1,0.99305,0.8531,0.51595,0.27437,0.84356,0.000957358,0.000957358,0.000957358
45,88.743,0.51814,0.30538,0.85729,0.99367,1,0.99401,0.84458,0.53377,0.27774,0.85005,0.000940855,0.000940855,0.000940855
46,90.5207,0.53574,0.31347,0.85764,0.99496,1,0.99461,0.84117,0.55283,0.27082,0.8647,0.000924352,0.000924352,0.000924352
47,92.1996,0.55238,0.3011,0.87502,0.99542,1,0.99461,0.86014,0.53097,0.27438,0.85006,0.000907848,0.000907848,0.000907848
48,94.5399,0.52275,0.29646,0.86297,0.99278,0.99789,0.99451,0.8626,0.51115,0.25492,0.84429,0.000891345,0.000891345,0.000891345
49,96.8824,0.51918,0.28964,0.86326,0.99038,1,0.99284,0.85004,0.54165,0.25553,0.8517,0.000874842,0.000874842,0.000874842
50,98.5595,0.53534,0.30371,0.85041,0.99321,1,0.99281,0.85149,0.51696,0.26175,0.8438,0.000858338,0.000858338,0.000858338
51,100.241,0.52176,0.29932,0.85185,0.99218,1,0.9932,0.85717,0.51117,0.25496,0.84332,0.000841835,0.000841835,0.000841835
52,101.921,0.52677,0.29522,0.86821,0.99089,1,0.99292,0.8599,0.50398,0.25744,0.84183,0.000825332,0.000825332,0.000825332
53,103.752,0.52398,0.29412,0.86152,0.98783,1,0.99299,0.85651,0.50235,0.25475,0.84141,0.000808828,0.000808828,0.000808828
54,105.433,0.48302,0.28673,0.84135,0.99266,1,0.99294,0.84638,0.51539,0.25245,0.84584,0.000792325,0.000792325,0.000792325
55,107.082,0.52605,0.28888,0.85454,0.99489,1,0.99284,0.84959,0.52732,0.2489,0.85266,0.000775822,0.000775822,0.000775822
56,108.762,0.52638,0.29693,0.86305,0.99509,1,0.99307,0.84547,0.56172,0.24525,0.85663,0.000759318,0.000759318,0.000759318
57,110.448,0.53013,0.29594,0.86611,0.99535,1,0.99354,0.85233,0.52505,0.24711,0.84499,0.000742815,0.000742815,0.000742815
58,112.128,0.52213,0.28907,0.87549,0.99543,1,0.99411,0.86241,0.49599,0.2328,0.83996,0.000726312,0.000726312,0.000726312
59,113.807,0.52293,0.2779,0.87337,0.99544,1,0.99435,0.84488,0.48898,0.22413,0.83748,0.000709809,0.000709809,0.000709809
60,115.633,0.50359,0.27381,0.86409,0.99503,1,0.99372,0.84928,0.50447,0.22644,0.84272,0.000693305,0.000693305,0.000693305
61,117.315,0.50274,0.27285,0.85843,0.99479,1,0.99299,0.87035,0.50808,0.23171,0.84225,0.000676802,0.000676802,0.000676802
62,119.68,0.49037,0.26994,0.84481,0.99471,1,0.99305,0.87146,0.49303,0.22813,0.83702,0.000660299,0.000660299,0.000660299
63,122.028,0.48938,0.26975,0.84468,0.9938,1,0.99307,0.87651,0.49668,0.23033,0.83876,0.000643795,0.000643795,0.000643795
64,124.375,0.48769,0.27484,0.84857,0.99514,1,0.99323,0.86986,0.48888,0.22496,0.83692,0.000627292,0.000627292,0.000627292
65,126.051,0.48286,0.26101,0.85254,0.99508,1,0.9931,0.85859,0.48828,0.22495,0.83732,0.000610789,0.000610789,0.000610789
66,127.731,0.48443,0.26968,0.84788,0.98065,0.99734,0.99281,0.86213,0.48917,0.23725,0.83851,0.000594286,0.000594286,0.000594286
67,129.57,0.49081,0.27329,0.84864,0.97553,0.99789,0.99323,0.85619,0.50962,0.24905,0.8443,0.000577782,0.000577782,0.000577782
68,131.253,0.48971,0.27183,0.8454,0.95515,1,0.99409,0.85502,0.51725,0.24383,0.84733,0.000561279,0.000561279,0.000561279
69,132.939,0.48939,0.27063,0.84341,0.96561,1,0.99422,0.852,0.50604,0.24648,0.84227,0.000544776,0.000544776,0.000544776
70,134.616,0.45831,0.27007,0.83357,0.98264,1,0.99445,0.85491,0.49534,0.2361,0.83921,0.000528272,0.000528272,0.000528272
71,136.294,0.49338,0.27372,0.84953,0.9924,1,0.99432,0.85337,0.48684,0.22814,0.83665,0.000511769,0.000511769,0.000511769
72,137.942,0.46672,0.26244,0.84693,0.99469,1,0.99448,0.86627,0.50111,0.22254,0.84092,0.000495266,0.000495266,0.000495266
73,139.618,0.47884,0.2595,0.84516,0.99566,1,0.99424,0.86488,0.493,0.22017,0.83811,0.000478762,0.000478762,0.000478762
74,141.3,0.46359,0.25867,0.84481,0.99535,1,0.99372,0.87073,0.48536,0.2193,0.83665,0.000462259,0.000462259,0.000462259
75,143.135,0.47659,0.26028,0.8406,0.99391,1,0.99352,0.87126,0.48497,0.21701,0.83613,0.000445756,0.000445756,0.000445756
76,144.81,0.45572,0.2623,0.84014,0.99182,1,0.99276,0.8589,0.49976,0.21795,0.84084,0.000429253,0.000429253,0.000429253
77,146.488,0.45062,0.25076,0.84212,0.98342,1,0.99268,0.86646,0.49901,0.22199,0.84086,0.000412749,0.000412749,0.000412749
78,148.167,0.45607,0.2475,0.84231,0.97503,1,0.99273,0.8632,0.49196,0.22042,0.83718,0.000396246,0.000396246,0.000396246
79,149.84,0.48118,0.25604,0.84965,0.99362,1,0.99268,0.86554,0.48755,0.21902,0.83574,0.000379743,0.000379743,0.000379743
80,151.513,0.46695,0.24775,0.84873,0.99529,1,0.99271,0.8531,0.4861,0.21676,0.83604,0.000363239,0.000363239,0.000363239
81,153.199,0.45755,0.24928,0.85157,0.99564,1,0.99276,0.85123,0.49576,0.21813,0.8383,0.000346736,0.000346736,0.000346736
82,155.046,0.45422,0.25131,0.85278,0.9957,1,0.99279,0.8442,0.49399,0.21836,0.83885,0.000330233,0.000330233,0.000330233
83,156.739,0.45458,0.25124,0.83897,0.99567,1,0.99276,0.86327,0.48384,0.21727,0.83713,0.000313729,0.000313729,0.000313729
84,158.418,0.46052,0.25239,0.84442,0.99564,1,0.99307,0.86757,0.48573,0.21659,0.83645,0.000297226,0.000297226,0.000297226
85,160.106,0.43764,0.24235,0.83705,0.99563,1,0.99326,0.85895,0.49508,0.21216,0.83814,0.000280723,0.000280723,0.000280723
86,161.783,0.44502,0.24327,0.84095,0.99561,1,0.99315,0.85841,0.48647,0.21014,0.8364,0.00026422,0.00026422,0.00026422
87,163.467,0.45951,0.24768,0.85011,0.99563,1,0.99294,0.85626,0.4819,0.20988,0.83566,0.000247716,0.000247716,0.000247716
88,165.116,0.43901,0.24345,0.82772,0.99566,1,0.99313,0.86244,0.48257,0.20841,0.83555,0.000231213,0.000231213,0.000231213
89,166.973,0.43838,0.23794,0.84408,0.99566,1,0.99339,0.86238,0.48224,0.20806,0.83525,0.00021471,0.00021471,0.00021471
90,168.612,0.44463,0.23378,0.85049,0.99562,1,0.99352,0.85801,0.48632,0.2038,0.83631,0.000198206,0.000198206,0.000198206
91,172.723,0.41851,0.2253,0.82246,0.99564,1,0.99372,0.85401,0.4877,0.20365,0.83632,0.000181703,0.000181703,0.000181703
92,174.491,0.41236,0.21706,0.82568,0.99557,1,0.99409,0.84883,0.48587,0.20778,0.83585,0.0001652,0.0001652,0.0001652
93,176.185,0.40346,0.20869,0.81675,0.99555,1,0.99424,0.85007,0.48507,0.20276,0.8361,0.000148696,0.000148696,0.000148696
