epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,23.5091,0.56015,0.96945,0.87216,0.05667,1,0.48392,0.42217,0.56724,2.84412,0.85256,0.000409022,0.000409022,0.000409022
44,23.8822,0.5644,0.93473,0.88051,0.05667,1,0.48392,0.42217,0.56724,2.84412,0.85256,0.000411664,0.000411664,0.000411664
45,24.29,0.55991,0.83215,0.90559,0.05667,1,0.51968,0.46601,0.55677,2.81712,0.85459,0.000413976,0.000413976,0.000413976
46,24.7069,0.52695,0.80467,0.86625,0.05667,1,0.51968,0.46601,0.55677,2.81712,0.85459,0.000415958,0.000415958,0.000415958
47,25.1314,0.54019,0.7808,0.86057,0.05694,1,0.528,0.47734,0.55047,2.77853,0.85452,0.00041761,0.00041761,0.00041761
48,25.5531,0.53794,0.73364,0.88813,0.05694,1,0.528,0.47734,0.55047,2.77853,0.85452,0.000418932,0.000418932,0.000418932
49,25.9842,0.54989,0.77766,0.90618,0.05697,1,0.5375,0.48252,0.54584,2.73551,0.85206,0.000419924,0.000419924,0.000419924
50,26.3985,0.5482,0.73786,0.87461,0.05697,1,0.5375,0.48252,0.54584,2.73551,0.85206,0.000420586,0.000420586,0.000420586
51,26.8281,0.53494,0.69245,0.88821,0.05678,1,0.56293,0.50546,0.52883,2.69085,0.84711,0.000420918,0.000420918,0.000420918
52,27.252,0.51985,0.6844,0.87123,0.05678,1,0.56293,0.50546,0.52883,2.69085,0.84711,0.000420919,0.000420919,0.000420919
53,27.6667,0.53491,0.71345,0.88154,0.05678,1,0.56293,0.50546,0.52883,2.69085,0.84711,0.000420591,0.000420591,0.000420591
54,28.1118,0.52892,0.72949,0.8822,0.05687,1,0.59632,0.54077,0.53434,2.62099,0.84461,0.000419932,0.000419932,0.000419932
55,28.5405,0.54955,0.68395,0.90991,0.05687,1,0.59632,0.54077,0.53434,2.62099,0.84461,0.000418944,0.000418944,0.000418944
56,28.9527,0.54975,0.68283,0.90417,0.05687,1,0.59632,0.54077,0.53434,2.62099,0.84461,0.000417625,0.000417625,0.000417625
57,29.367,0.56548,0.69807,0.90428,0.0561,0.97059,0.6113,0.55192,0.52296,2.51739,0.83312,0.000415977,0.000415977,0.000415977
58,29.7773,0.53657,0.67154,0.89631,0.0561,0.97059,0.6113,0.55192,0.52296,2.51739,0.83312,0.000413998,0.000413998,0.000413998
59,30.2016,0.53139,0.63709,0.89191,0.0561,0.97059,0.6113,0.55192,0.52296,2.51739,0.83312,0.000411689,0.000411689,0.000411689
60,30.6299,0.54623,0.63718,0.88419,0.063,1,0.67111,0.59991,0.52897,2.40906,0.83101,0.00040905,0.00040905,0.00040905
61,31.0547,0.53087,0.64282,0.88615,0.063,1,0.67111,0.59991,0.52897,2.40906,0.83101,0.000406081,0.000406081,0.000406081
62,31.4668,0.54013,0.64646,0.87796,0.063,1,0.67111,0.59991,0.52897,2.40906,0.83101,0.000402782,0.000402782,0.000402782
63,31.9056,0.54125,0.62941,0.88907,0.97763,0.5,0.7391,0.66066,0.53224,2.30013,0.82631,0.000399153,0.000399153,0.000399153
64,32.3035,0.50652,0.60444,0.889,0.97763,0.5,0.7391,0.66066,0.53224,2.30013,0.82631,0.000395194,0.000395194,0.000395194
65,32.7133,0.51503,0.6349,0.90761,0.97763,0.5,0.7391,0.66066,0.53224,2.30013,0.82631,0.000390905,0.000390905,0.000390905
66,33.1567,0.50434,0.58359,0.87959,0.99295,0.47143,0.7744,0.69392,0.51661,2.18133,0.82451,0.000386286,0.000386286,0.000386286
67,33.5723,0.54848,0.6154,0.91398,0.99295,0.47143,0.7744,0.69392,0.51661,2.18133,0.82451,0.000381336,0.000381336,0.000381336
68,34.0089,0.51142,0.57538,0.89493,0.99295,0.47143,0.7744,0.69392,0.51661,2.18133,0.82451,0.000376057,0.000376057,0.000376057
69,34.4643,0.5103,0.56196,0.8768,1,0.44936,0.88791,0.79118,0.52412,2.06853,0.83132,0.000370447,0.000370447,0.000370447
70,34.8739,0.50627,0.60927,0.88399,1,0.44936,0.88791,0.79118,0.52412,2.06853,0.83132,0.000364508,0.000364508,0.000364508
71,35.2861,0.51091,0.5676,0.90287,1,0.44936,0.88791,0.79118,0.52412,2.06853,0.83132,0.000358238,0.000358238,0.000358238
72,35.7188,0.51761,0.55719,0.91199,0.99986,0.47143,0.95213,0.81992,0.5481,1.96774,0.84197,0.000351639,0.000351639,0.000351639
73,36.132,0.49679,0.55129,0.87892,0.99986,0.47143,0.95213,0.81992,0.5481,1.96774,0.84197,0.000344709,0.000344709,0.000344709
74,36.5375,0.52464,0.66736,0.91092,0.99986,0.47143,0.95213,0.81992,0.5481,1.96774,0.84197,0.000337449,0.000337449,0.000337449
75,36.9657,0.51551,0.59432,0.91346,0.98588,0.4915,0.96874,0.82987,0.5419,1.8841,0.8456,0.000329859,0.000329859,0.000329859
76,37.3669,0.49018,0.56377,0.86132,0.98588,0.4915,0.96874,0.82987,0.5419,1.8841,0.8456,0.000321939,0.000321939,0.000321939
77,37.7788,0.49507,0.5709,0.87653,0.98588,0.4915,0.96874,0.82987,0.5419,1.8841,0.8456,0.000313689,0.000313689,0.000313689
78,38.2321,0.48019,0.54772,0.87321,0.98415,0.5,0.98639,0.86505,0.51873,1.82383,0.84883,0.000305109,0.000305109,0.000305109
79,38.6425,0.49299,0.52625,0.87774,0.98415,0.5,0.98639,0.86505,0.51873,1.82383,0.84883,0.000296199,0.000296199,0.000296199
80,39.0547,0.48427,0.53776,0.88355,0.98415,0.5,0.98639,0.86505,0.51873,1.82383,0.84883,0.000286959,0.000286959,0.000286959
81,39.4922,0.4899,0.57361,0.8715,0.98141,0.5,0.9925,0.85487,0.52972,1.75639,0.85755,0.000277389,0.000277389,0.000277389
82,39.8828,0.49623,0.52347,0.87468,0.98141,0.5,0.9925,0.85487,0.52972,1.75639,0.85755,0.000267488,0.000267488,0.000267488
83,40.2702,0.51274,0.5491,0.86858,0.98141,0.5,0.9925,0.85487,0.52972,1.75639,0.85755,0.000257258,0.000257258,0.000257258
84,40.665,0.495,0.5059,0.88255,0.97949,0.5,0.99292,0.86545,0.53046,1.65831,0.85898,0.000246698,0.000246698,0.000246698
85,41.0747,0.48488,0.53732,0.87383,0.97949,0.5,0.99292,0.86545,0.53046,1.65831,0.85898,0.000235807,0.000235807,0.000235807
86,41.4772,0.46799,0.50634,0.88011,0.97949,0.5,0.99292,0.86545,0.53046,1.65831,0.85898,0.000224587,0.000224587,0.000224587
87,41.8778,0.50349,0.54708,0.89267,0.97949,0.5,0.99292,0.86545,0.53046,1.65831,0.85898,0.000213036,0.000213036,0.000213036
88,42.3331,0.49671,0.53701,0.90321,0.97744,0.6349,0.99472,0.88124,0.51199,1.54239,0.85201,0.000201155,0.000201155,0.000201155
89,42.7455,0.48685,0.51336,0.85668,0.97744,0.6349,0.99472,0.88124,0.51199,1.54239,0.85201,0.000188944,0.000188944,0.000188944
90,43.196,0.48523,0.5272,0.85784,0.97744,0.6349,0.99472,0.88124,0.51199,1.54239,0.85201,0.000176404,0.000176404,0.000176404
91,45.8313,0.52789,0.75714,0.90387,0.97744,0.6349,0.99472,0.88124,0.51199,1.54239,0.85201,0.000163533,0.000163533,0.000163533
92,46.5034,0.51122,0.62121,0.87215,0.97564,0.69495,0.99333,0.88121,0.50853,1.42571,0.84501,0.000150332,0.000150332,0.000150332
93,46.9305,0.46846,0.75605,0.8789,0.97564,0.69495,0.99333,0.88121,0.50853,1.42571,0.84501,0.000136801,0.000136801,0.000136801
94,47.3391,0.47315,0.60844,0.86272,0.97564,0.69495,0.99333,0.88121,0.50853,1.42571,0.84501,0.00012294,0.00012294,0.00012294
95,47.7091,0.48638,0.58079,0.85729,0.97564,0.69495,0.99333,0.88121,0.50853,1.42571,0.84501,0.000108748,0.000108748,0.000108748
96,48.1096,0.49109,0.83934,0.90072,0.97456,0.82639,0.99472,0.87962,0.51221,1.32871,0.84376,9.42272e-05,9.42272e-05,9.42272e-05
97,48.5006,0.49132,0.5943,0.8515,0.97456,0.82639,0.99472,0.87962,0.51221,1.32871,0.84376,7.93759e-05,7.93759e-05,7.93759e-05
98,48.8724,0.48071,0.69735,0.89916,0.97456,0.82639,0.99472,0.87962,0.51221,1.32871,0.84376,6.41945e-05,6.41945e-05,6.41945e-05
99,49.2522,0.45703,0.58954,0.84609,0.97456,0.82639,0.99472,0.87962,0.51221,1.32871,0.84376,4.86831e-05,4.86831e-05,4.86831e-05
100,49.6467,0.45722,0.5838,0.85079,0.97415,0.89257,0.99292,0.87561,0.50812,1.23356,0.84386,3.28416e-05,3.28416e-05,3.28416e-05
