epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,52.772,0.59342,0.41375,0.88266,0.53333,0.67704,0.55211,0.45691,0.68367,3.28621,0.89862,0.00125821,0.00125821,0.00125821
26,54.6253,0.61496,0.36219,0.88834,0.50034,0.598,0.29552,0.24912,0.65726,4.96686,0.89443,0.00125442,0.00125442,0.00125442
27,56.3293,0.56937,0.39227,0.87293,0.3123,0.60917,0.2152,0.1776,0.63535,4.5042,0.87583,0.00123791,0.00123791,0.00123791
28,58.0343,0.57833,0.36942,0.87825,0.14534,0.56983,0.11392,0.09774,0.5816,3.94036,0.85685,0.00122141,0.00122141,0.00122141
29,59.7239,0.54295,0.38024,0.86769,0.30805,0.59955,0.22613,0.19419,0.59763,3.91694,0.86225,0.00120491,0.00120491,0.00120491
30,61.4127,0.55776,0.35504,0.87356,0.50413,0.61902,0.32506,0.28342,0.58692,5.25806,0.8626,0.0011884,0.0011884,0.0011884
31,63.1029,0.55575,0.33823,0.8682,0.54047,0.91515,0.7736,0.64585,0.68838,1.67626,0.9071,0.0011719,0.0011719,0.0011719
32,64.7885,0.5672,0.34593,0.86247,0.8149,0.59116,0.79124,0.62558,0.99791,1.30648,1.20136,0.0011554,0.0011554,0.0011554
33,66.6385,0.54742,0.34434,0.8765,0.61402,0.4146,0.48696,0.37939,1.41762,2.89019,1.7742,0.00113889,0.00113889,0.00113889
34,68.3292,0.57416,0.34635,0.87882,0.46591,0.13361,0.27798,0.21232,2.34962,5.34237,2.82296,0.00112239,0.00112239,0.00112239
35,70.0151,0.54941,0.33722,0.88081,0.5,0.02083,0.26041,0.13021,2.91977,5.84222,3.12594,0.00110589,0.00110589,0.00110589
36,71.6861,0.53741,0.3237,0.88014,0,0,0,0,2.73244,5.86273,3.07119,0.00108938,0.00108938,0.00108938
37,73.3668,0.53966,0.32329,0.87392,0,0,0,0,2.73921,5.90008,3.12223,0.00107288,0.00107288,0.00107288
38,75.041,0.52633,0.31275,0.87423,0.625,0.02363,0.32514,0.26658,2.6064,5.8403,2.99154,0.00105638,0.00105638,0.00105638
