epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,45.2784,0.97039,0.86968,1.21462,0.22831,0.63184,0.19321,0.11847,1.3091,8.58998,1.88485,0.0017228,0.0017228,0.0017228
16,47.9948,1.02987,0.9069,1.29569,0.69305,0.64677,0.66594,0.41741,1.32292,2.97533,1.8865,0.001703,0.001703,0.001703
17,51.5359,0.95409,0.76266,1.20386,0.69715,0.72637,0.74823,0.52491,1.12639,3.77397,1.72706,0.0016832,0.0016832,0.0016832
18,54.9068,0.89556,0.75871,1.17534,0.71369,0.6821,0.72027,0.47834,1.23865,3.98295,1.8528,0.0016634,0.0016634,0.0016634
19,57.6129,0.9147,0.77292,1.20877,0.6746,0.56727,0.56426,0.38871,1.33631,1.74849,1.79201,0.0016436,0.0016436,0.0016436
20,60.3448,0.86732,0.75278,1.15174,0.71954,0.59204,0.68952,0.47149,1.2388,2.45452,1.768,0.0016238,0.0016238,0.0016238
21,63.0483,0.86353,0.71373,1.18859,0.84106,0.66169,0.78488,0.57415,1.0392,1.50561,1.50727,0.001604,0.001604,0.001604
22,66.4227,0.85158,0.69862,1.14756,0.73586,0.68159,0.72761,0.48882,1.15072,2.40423,1.56586,0.0015842,0.0015842,0.0015842
23,69.1368,0.92605,0.75761,1.21171,0.70457,0.60697,0.69706,0.45645,1.30445,2.88189,1.72021,0.0015644,0.0015644,0.0015644
24,71.8486,0.85486,0.70672,1.13988,0.69429,0.70052,0.72794,0.46868,1.22863,3.78207,1.71071,0.0015446,0.0015446,0.0015446
25,74.7188,0.88715,0.69257,1.1605,0.8451,0.66169,0.78586,0.57683,0.98515,1.66927,1.45908,0.0015248,0.0015248,0.0015248
26,78.0914,0.80072,0.66932,1.12745,0.81103,0.77114,0.82945,0.62536,0.96379,1.41569,1.45699,0.001505,0.001505,0.001505
27,81.4667,0.82947,0.64406,1.14225,0.79664,0.73134,0.78889,0.54855,1.12109,1.56925,1.60082,0.0014852,0.0014852,0.0014852
28,84.1757,0.83419,0.60177,1.14565,0.83417,0.71144,0.80677,0.56513,1.03669,1.50156,1.47351,0.0014654,0.0014654,0.0014654
29,86.8744,0.80502,0.64012,1.14297,0.80292,0.70149,0.79866,0.566,1.05198,1.11616,1.4486,0.0014456,0.0014456,0.0014456
30,89.5868,0.87587,0.67364,1.16561,0.80851,0.75622,0.79539,0.58617,0.98381,0.94515,1.43097,0.0014258,0.0014258,0.0014258
31,92.3859,0.80355,0.62588,1.13547,0.90087,0.79602,0.84741,0.6358,0.89558,0.87087,1.31123,0.001406,0.001406,0.001406
32,95.7564,0.75121,0.60289,1.08721,0.90025,0.76617,0.84121,0.61153,0.95797,1.00978,1.37952,0.0013862,0.0013862,0.0013862
33,98.458,0.73455,0.55421,1.0622,0.87739,0.71642,0.83843,0.62058,0.95515,1.14084,1.39,0.0013664,0.0013664,0.0013664
34,101.157,0.77218,0.60676,1.11069,0.88951,0.73632,0.84985,0.63103,0.94963,0.80601,1.35016,0.0013466,0.0013466,0.0013466
35,103.859,0.74355,0.55629,1.05968,0.9131,0.7841,0.87388,0.64809,0.92579,0.90875,1.34059,0.0013268,0.0013268,0.0013268
36,107.213,0.74253,0.58622,1.07619,0.87675,0.81397,0.88167,0.67322,0.87973,0.83772,1.28381,0.001307,0.001307,0.001307
37,110.585,0.79732,0.62883,1.10973,0.893,0.7889,0.86061,0.6463,0.95975,0.81455,1.35187,0.0012872,0.0012872,0.0012872
38,113.452,0.73505,0.53958,1.05395,0.85978,0.82364,0.86439,0.64822,0.91729,0.77941,1.30455,0.0012674,0.0012674,0.0012674
39,116.153,0.73361,0.57252,1.08762,0.89104,0.85439,0.87198,0.66128,0.89676,0.73808,1.31461,0.0012476,0.0012476,0.0012476
40,118.851,0.72497,0.55364,1.0803,0.85572,0.85573,0.87868,0.65694,0.90399,0.68436,1.29782,0.0012278,0.0012278,0.0012278
41,121.549,0.75782,0.55959,1.08216,0.90916,0.84649,0.88617,0.66337,0.90013,0.63423,1.31769,0.001208,0.001208,0.001208
42,124.24,0.72784,0.57049,1.06522,0.89162,0.8186,0.88093,0.66217,0.86147,0.60686,1.30375,0.0011882,0.0011882,0.0011882
43,126.941,0.68215,0.49512,1.06472,0.91523,0.80571,0.87991,0.67595,0.84171,0.63467,1.26777,0.0011684,0.0011684,0.0011684
44,130.317,0.6805,0.50865,1.04625,0.88334,0.79111,0.843,0.65316,0.84792,0.80734,1.29372,0.0011486,0.0011486,0.0011486
45,133.19,0.69056,0.52397,1.07472,0.83502,0.85613,0.89333,0.69739,0.79792,0.6362,1.248,0.0011288,0.0011288,0.0011288
46,136.56,0.63987,0.46715,1.02048,0.91447,0.81095,0.88491,0.6923,0.83298,0.638,1.27555,0.001109,0.001109,0.001109
47,139.255,0.64656,0.45369,1.02827,0.87588,0.77237,0.84498,0.64049,0.90596,0.73647,1.32835,0.0010892,0.0010892,0.0010892
48,141.941,0.66313,0.4713,1.04227,0.88792,0.79104,0.86493,0.68341,0.84891,0.64256,1.28814,0.0010694,0.0010694,0.0010694
49,144.639,0.64461,0.45252,1.04154,0.88737,0.86233,0.89298,0.71062,0.84636,0.56199,1.28947,0.0010496,0.0010496,0.0010496
50,148.003,0.66138,0.47477,1.01307,0.94775,0.78607,0.89059,0.69535,0.838,0.65486,1.28143,0.0010298,0.0010298,0.0010298
51,150.687,0.64585,0.46979,1.01965,0.89193,0.8209,0.90656,0.70236,0.84635,0.61058,1.28017,0.00101,0.00101,0.00101
52,153.535,0.65154,0.46044,1.01389,0.92591,0.80597,0.8855,0.692,0.80309,0.6181,1.22915,0.0009902,0.0009902,0.0009902
53,156.227,0.65105,0.46831,1.04598,0.93493,0.79602,0.87624,0.67601,0.86248,0.66341,1.28927,0.0009704,0.0009704,0.0009704
54,158.926,0.64562,0.47254,1.03097,0.93306,0.83213,0.89729,0.71018,0.8318,0.59475,1.27342,0.0009506,0.0009506,0.0009506
55,161.632,0.61213,0.45158,0.98781,0.92013,0.80242,0.89732,0.70276,0.85928,0.60067,1.30684,0.0009308,0.0009308,0.0009308
56,164.336,0.65101,0.50018,1.03986,0.92993,0.8209,0.87194,0.68408,0.86591,0.62257,1.28637,0.000911,0.000911,0.000911
57,167.018,0.6097,0.42965,1.00922,0.89427,0.83085,0.88272,0.70514,0.84498,0.57554,1.29039,0.0008912,0.0008912,0.0008912
58,169.874,0.61226,0.42339,0.99863,0.87632,0.81076,0.86107,0.67711,0.87567,0.68273,1.30022,0.0008714,0.0008714,0.0008714
59,172.545,0.61784,0.42485,0.9893,0.89926,0.79942,0.88184,0.7018,0.81895,0.6657,1.25237,0.0008516,0.0008516,0.0008516
60,175.241,0.61593,0.44073,1.00821,0.88263,0.85572,0.88878,0.71102,0.84019,0.61585,1.27076,0.0008318,0.0008318,0.0008318
61,178.599,0.57769,0.41554,0.96705,0.89817,0.8607,0.89312,0.71688,0.82317,0.58471,1.24428,0.000812,0.000812,0.000812
62,181.983,0.60009,0.41961,0.99366,0.92622,0.81197,0.89255,0.71669,0.77835,0.5673,1.2234,0.0007922,0.0007922,0.0007922
63,184.677,0.5894,0.40494,1.00672,0.90589,0.81416,0.89823,0.72542,0.79665,0.55837,1.24531,0.0007724,0.0007724,0.0007724
64,188.128,0.57402,0.40121,0.97803,0.93325,0.82587,0.89599,0.72336,0.80554,0.56817,1.23229,0.0007526,0.0007526,0.0007526
65,190.821,0.5437,0.38478,0.95678,0.89925,0.84369,0.90018,0.71528,0.80476,0.55015,1.23621,0.0007328,0.0007328,0.0007328
66,193.513,0.58108,0.40833,0.96874,0.83714,0.83582,0.87917,0.69742,0.79633,0.61152,1.22819,0.000713,0.000713,0.000713
67,196.21,0.56217,0.40036,0.98186,0.90067,0.79104,0.86502,0.67397,0.8449,0.65609,1.26755,0.0006932,0.0006932,0.0006932
68,198.91,0.5806,0.39497,0.98317,0.88361,0.83582,0.88347,0.69843,0.82217,0.59701,1.25752,0.0006734,0.0006734,0.0006734
69,201.603,0.55722,0.38054,0.98502,0.90355,0.81592,0.87979,0.69515,0.8404,0.59191,1.27389,0.0006536,0.0006536,0.0006536
70,204.308,0.53522,0.37508,0.98177,0.88652,0.81592,0.88013,0.69729,0.83053,0.6122,1.28371,0.0006338,0.0006338,0.0006338
71,207.129,0.55075,0.36772,0.97743,0.87073,0.801,0.87647,0.69472,0.84699,0.63786,1.3185,0.000614,0.000614,0.000614
72,209.824,0.56327,0.38411,0.99229,0.90818,0.78734,0.88064,0.71,0.81373,0.59222,1.2649,0.0005942,0.0005942,0.0005942
73,212.543,0.53989,0.36654,0.95218,0.89609,0.81518,0.88917,0.71237,0.83385,0.61703,1.26515,0.0005744,0.0005744,0.0005744
74,215.229,0.52096,0.36851,0.94687,0.8992,0.8209,0.89438,0.71942,0.80176,0.5803,1.23536,0.0005546,0.0005546,0.0005546
75,217.93,0.54117,0.35635,0.97756,0.94044,0.83085,0.90503,0.73274,0.78604,0.5526,1.21864,0.0005348,0.0005348,0.0005348
76,221.293,0.53342,0.35706,0.97416,0.91762,0.83582,0.91223,0.73117,0.80545,0.5372,1.23685,0.000515,0.000515,0.000515
77,223.996,0.5324,0.36078,0.9475,0.92895,0.8408,0.90529,0.72428,0.79927,0.53296,1.23146,0.0004952,0.0004952,0.0004952
78,226.82,0.54544,0.3686,0.99449,0.91315,0.83695,0.89749,0.72069,0.78598,0.54131,1.21957,0.0004754,0.0004754,0.0004754
79,229.52,0.49046,0.3364,0.94066,0.92114,0.8408,0.90461,0.73678,0.75341,0.53544,1.20772,0.0004556,0.0004556,0.0004556
80,232.886,0.50999,0.33803,0.94761,0.91488,0.85562,0.90511,0.73805,0.74752,0.53368,1.20773,0.0004358,0.0004358,0.0004358
81,236.242,0.47964,0.3163,0.93244,0.93236,0.8408,0.89228,0.72615,0.77814,0.558,1.24092,0.000416,0.000416,0.000416
82,238.85,0.48463,0.32209,0.92758,0.92963,0.8408,0.88842,0.73286,0.78517,0.57184,1.2578,0.0003962,0.0003962,0.0003962
83,241.544,0.49879,0.33431,0.93405,0.90698,0.8732,0.89578,0.74462,0.77969,0.56599,1.2543,0.0003764,0.0003764,0.0003764
84,244.906,0.499,0.32764,0.93832,0.94049,0.84577,0.90443,0.74685,0.80215,0.5684,1.25773,0.0003566,0.0003566,0.0003566
85,248.43,0.52886,0.36856,0.98412,0.94655,0.82587,0.90629,0.75067,0.8087,0.54553,1.26563,0.0003368,0.0003368,0.0003368
86,251.782,0.47599,0.31596,0.91984,0.94508,0.83085,0.90973,0.75849,0.79424,0.54748,1.24282,0.000317,0.000317,0.000317
87,255.136,0.47457,0.31681,0.94568,0.92142,0.8408,0.91189,0.75215,0.79118,0.55237,1.23027,0.0002972,0.0002972,0.0002972
88,257.83,0.47956,0.33636,0.93292,0.9267,0.81765,0.90568,0.74752,0.79179,0.55119,1.22747,0.0002774,0.0002774,0.0002774
89,260.527,0.48036,0.32427,0.95704,0.9222,0.82564,0.90305,0.75411,0.76909,0.55263,1.20704,0.0002576,0.0002576,0.0002576
90,263.218,0.45013,0.32334,0.92553,0.93191,0.81715,0.90385,0.7506,0.7622,0.52029,1.2015,0.0002378,0.0002378,0.0002378
91,267.582,0.41412,0.37209,0.876,0.9186,0.84217,0.90741,0.75088,0.77464,0.51406,1.21885,0.000218,0.000218,0.000218
92,270.312,0.46881,0.34148,0.93949,0.88914,0.8408,0.88498,0.73159,0.79456,0.5658,1.23914,0.0001982,0.0001982,0.0001982
93,272.996,0.41705,0.26624,0.87791,0.92518,0.79971,0.876,0.72404,0.78569,0.60417,1.23444,0.0001784,0.0001784,0.0001784
94,275.71,0.40286,0.27213,0.88113,0.91969,0.81592,0.88413,0.73518,0.76621,0.57396,1.22687,0.0001586,0.0001586,0.0001586
95,278.375,0.37384,0.2574,0.85362,0.92818,0.83588,0.89475,0.74254,0.76364,0.54355,1.23197,0.0001388,0.0001388,0.0001388
96,281.057,0.39459,0.26258,0.89178,0.94741,0.83582,0.90421,0.74952,0.76704,0.53663,1.23676,0.000119,0.000119,0.000119
97,283.74,0.39605,0.25457,0.88074,0.94989,0.84577,0.91086,0.75154,0.77261,0.52575,1.24991,9.92e-05,9.92e-05,9.92e-05
98,286.611,0.39925,0.28756,0.88045,0.93228,0.85075,0.9076,0.74579,0.77332,0.5145,1.2543,7.94e-05,7.94e-05,7.94e-05
99,289.295,0.37589,0.25925,0.87206,0.93218,0.85572,0.90709,0.74586,0.77311,0.50664,1.25429,5.96e-05,5.96e-05,5.96e-05
100,292.011,0.34744,0.23173,0.85622,0.94048,0.8408,0.90709,0.7503,0.77311,0.50714,1.25393,3.98e-05,3.98e-05,3.98e-05
