epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,39.6795,0.53517,0.31557,0.87231,0.99213,1,0.99276,0.84464,0.60151,0.35595,0.88306,0.000686797,0.000686797,0.000686797
30,40.9017,0.51403,0.33174,0.85096,0.95419,1,0.99339,0.84266,0.60141,0.39241,0.8851,0.000701159,0.000701159,0.000701159
31,42.1012,0.55514,0.33436,0.86278,0.95419,1,0.99339,0.84266,0.60141,0.39241,0.8851,0.00071486,0.00071486,0.00071486
32,43.322,0.53381,0.32291,0.85899,0.98695,1,0.99219,0.85034,0.59255,0.36752,0.87453,0.000727901,0.000727901,0.000727901
33,44.704,0.52379,0.31945,0.86342,0.99058,1,0.99385,0.87058,0.57789,0.33442,0.87222,0.000740281,0.000740281,0.000740281
34,46.5649,0.52417,0.31707,0.86443,0.99058,1,0.99385,0.87058,0.57789,0.33442,0.87222,0.000752002,0.000752002,0.000752002
35,48.4621,0.50413,0.31246,0.8417,0.99047,1,0.99208,0.88042,0.55546,0.33553,0.8698,0.000763063,0.000763063,0.000763063
36,50.3552,0.51624,0.31314,0.86846,0.95006,0.95444,0.97844,0.86354,0.55928,0.32398,0.87883,0.000773463,0.000773463,0.000773463
37,51.5519,0.51785,0.30828,0.85606,0.95006,0.95444,0.97844,0.86354,0.55928,0.32398,0.87883,0.000783203,0.000783203,0.000783203
38,52.7739,0.51906,0.29297,0.88058,0.86814,0.947,0.91775,0.79645,0.54986,0.34393,0.86413,0.000792283,0.000792283,0.000792283
39,53.9949,0.54614,0.31407,0.86465,0.91002,0.90614,0.90248,0.77678,0.56996,0.41469,0.87049,0.000800703,0.000800703,0.000800703
40,55.1882,0.52157,0.34716,0.87145,0.91002,0.90614,0.90248,0.77678,0.56996,0.41469,0.87049,0.000808463,0.000808463,0.000808463
41,56.5652,0.53186,0.31989,0.87753,0.91885,0.99103,0.98354,0.81187,0.61642,0.32248,0.89119,0.000815563,0.000815563,0.000815563
42,57.7939,0.57833,0.33584,0.86457,0.89443,1,0.99172,0.84985,0.58647,0.32355,0.88132,0.000822003,0.000822003,0.000822003
43,59.0009,0.55031,0.3472,0.85403,0.89443,1,0.99172,0.84985,0.58647,0.32355,0.88132,0.000827782,0.000827782,0.000827782
44,60.2349,0.52358,0.34721,0.85691,0.95582,1,0.99187,0.8493,0.57677,0.31001,0.8803,0.000832902,0.000832902,0.000832902
45,61.4425,0.514,0.33382,0.85826,0.95582,1,0.99187,0.8493,0.57677,0.31001,0.8803,0.000837361,0.000837361,0.000837361
46,62.6743,0.51642,0.34018,0.85453,0.95097,1,0.98942,0.85194,0.56603,0.31147,0.87296,0.00084116,0.00084116,0.00084116
47,63.8746,0.53677,0.30726,0.87956,0.95097,1,0.98942,0.85194,0.56603,0.31147,0.87296,0.000844299,0.000844299,0.000844299
48,65.2601,0.52701,0.30414,0.87946,0.9376,0.99562,0.98916,0.86929,0.56933,0.32349,0.86792,0.000846778,0.000846778,0.000846778
49,66.4536,0.52449,0.32796,0.85252,0.9376,0.99562,0.98916,0.86929,0.56933,0.32349,0.86792,0.000848596,0.000848596,0.000848596
50,67.6765,0.53557,0.33885,0.86129,0.93338,0.95833,0.97896,0.84407,0.58173,0.32817,0.8694,0.000849755,0.000849755,0.000849755
51,68.8722,0.50925,0.2999,0.86474,0.93338,0.95833,0.97896,0.84407,0.58173,0.32817,0.8694,0.000841835,0.000841835,0.000841835
52,70.0973,0.51213,0.29973,0.85562,0.98705,0.95833,0.98751,0.872,0.54976,0.31199,0.86588,0.000825332,0.000825332,0.000825332
53,71.2958,0.50669,0.31823,0.84893,0.98705,0.95833,0.98751,0.872,0.54976,0.31199,0.86588,0.000808828,0.000808828,0.000808828
54,72.5249,0.521,0.32971,0.86128,0.99334,0.99564,0.9937,0.85983,0.55407,0.30741,0.8664,0.000792325,0.000792325,0.000792325
55,73.6884,0.512,0.32061,0.8687,0.99334,0.99564,0.9937,0.85983,0.55407,0.30741,0.8664,0.000775822,0.000775822,0.000775822
56,75.0751,0.51253,0.33974,0.84574,0.95044,1,0.98906,0.85661,0.55067,0.27821,0.8575,0.000759318,0.000759318,0.000759318
57,76.2715,0.52612,0.31406,0.84834,0.95044,1,0.98906,0.85661,0.55067,0.27821,0.8575,0.000742815,0.000742815,0.000742815
58,77.508,0.51687,0.3143,0.85878,0.87542,1,0.9458,0.83117,0.54089,0.31387,0.85759,0.000726312,0.000726312,0.000726312
59,78.6998,0.48274,0.3041,0.84505,0.87542,1,0.9458,0.83117,0.54089,0.31387,0.85759,0.000709809,0.000709809,0.000709809
60,79.9284,0.48296,0.30675,0.85189,0.98708,1,0.99313,0.87617,0.52928,0.27134,0.85362,0.000693305,0.000693305,0.000693305
61,81.1323,0.50176,0.28571,0.85289,0.98708,1,0.99313,0.87617,0.52928,0.27134,0.85362,0.000676802,0.000676802,0.000676802
62,82.3583,0.48165,0.27568,0.85304,0.98502,1,0.99385,0.87338,0.53582,0.26751,0.85124,0.000660299,0.000660299,0.000660299
63,83.5553,0.49392,0.30728,0.84603,0.98502,1,0.99385,0.87338,0.53582,0.26751,0.85124,0.000643795,0.000643795,0.000643795
64,84.774,0.48178,0.29878,0.84853,0.98489,1,0.99068,0.86495,0.53857,0.27869,0.85024,0.000627292,0.000627292,0.000627292
65,86.1192,0.52457,0.31023,0.87336,0.98489,1,0.99068,0.86495,0.53857,0.27869,0.85024,0.000610789,0.000610789,0.000610789
