epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,58.6625,0.48418,0.34482,0.83643,0.72473,0.8911,0.9491,0.78723,0.56136,0.44172,0.86535,0.000815563,0.000815563,0.000815563
42,59.8817,0.51475,0.32074,0.85305,0.82864,0.99218,0.98324,0.8196,0.54124,0.40885,0.86236,0.000822003,0.000822003,0.000822003
43,61.2122,0.53685,0.32716,0.85146,0.82864,0.99218,0.98324,0.8196,0.54124,0.40885,0.86236,0.000827782,0.000827782,0.000827782
44,62.4316,0.52212,0.31753,0.8663,0.9259,0.97315,0.995,0.85344,0.5312,0.34006,0.85426,0.000832902,0.000832902,0.000832902
45,64.2812,0.52137,0.36241,0.86965,0.9259,0.97315,0.995,0.85344,0.5312,0.34006,0.85426,0.000837361,0.000837361,0.000837361
46,66.1598,0.51831,0.35228,0.85127,0.88697,0.97998,0.995,0.81992,0.56384,0.36104,0.8544,0.00084116,0.00084116,0.00084116
47,67.3492,0.5064,0.32754,0.8627,0.88697,0.97998,0.995,0.81992,0.56384,0.36104,0.8544,0.000844299,0.000844299,0.000844299
48,68.5492,0.51319,0.33314,0.84637,0.94525,0.98824,0.995,0.82526,0.54071,0.33066,0.849,0.000846778,0.000846778,0.000846778
49,69.7288,0.54498,0.33159,0.86273,0.94525,0.98824,0.995,0.82526,0.54071,0.33066,0.849,0.000848596,0.000848596,0.000848596
50,71.1089,0.51894,0.32097,0.86335,0.98674,1,0.995,0.84769,0.54946,0.28348,0.85541,0.000849755,0.000849755,0.000849755
51,72.3216,0.4987,0.29616,0.86347,0.98674,1,0.995,0.84769,0.54946,0.28348,0.85541,0.000841835,0.000841835,0.000841835
52,73.5236,0.48977,0.29995,0.84542,0.99079,1,0.995,0.85243,0.52547,0.27756,0.84998,0.000825332,0.000825332,0.000825332
53,74.6982,0.48412,0.30527,0.84577,0.99079,1,0.995,0.85243,0.52547,0.27756,0.84998,0.000808828,0.000808828,0.000808828
54,75.9127,0.50918,0.30934,0.86745,0.99192,1,0.995,0.84733,0.5622,0.28508,0.86743,0.000792325,0.000792325,0.000792325
55,77.0843,0.51198,0.29878,0.86539,0.99192,1,0.995,0.84733,0.5622,0.28508,0.86743,0.000775822,0.000775822,0.000775822
56,78.2881,0.5163,0.31627,0.86053,0.98748,1,0.995,0.8415,0.55859,0.28757,0.86509,0.000759318,0.000759318,0.000759318
57,79.617,0.47889,0.31533,0.8431,0.98748,1,0.995,0.8415,0.55859,0.28757,0.86509,0.000742815,0.000742815,0.000742815
58,80.8297,0.4888,0.31084,0.85526,0.99269,1,0.995,0.83212,0.53944,0.26971,0.85654,0.000726312,0.000726312,0.000726312
59,82.0071,0.51751,0.30926,0.86558,0.99269,1,0.995,0.83212,0.53944,0.26971,0.85654,0.000709809,0.000709809,0.000709809
60,83.2133,0.50895,0.31596,0.85322,0.99616,1,0.995,0.84366,0.50653,0.25845,0.84779,0.000693305,0.000693305,0.000693305
61,84.3863,0.47418,0.29548,0.85549,0.99616,1,0.995,0.84366,0.50653,0.25845,0.84779,0.000676802,0.000676802,0.000676802
62,85.602,0.48484,0.29444,0.8507,0.99642,1,0.995,0.83891,0.545,0.25057,0.86021,0.000660299,0.000660299,0.000660299
63,86.778,0.51,0.30129,0.84674,0.99642,1,0.995,0.83891,0.545,0.25057,0.86021,0.000643795,0.000643795,0.000643795
64,88.1346,0.50454,0.30529,0.8355,0.99669,1,0.995,0.84536,0.52343,0.24868,0.85395,0.000627292,0.000627292,0.000627292
65,89.3131,0.47947,0.29401,0.84382,0.99669,1,0.995,0.84536,0.52343,0.24868,0.85395,0.000610789,0.000610789,0.000610789
66,90.5261,0.50297,0.2857,0.85341,0.99681,1,0.995,0.82364,0.55541,0.25517,0.86181,0.000594286,0.000594286,0.000594286
67,91.6752,0.4707,0.29628,0.83303,0.99681,1,0.995,0.82364,0.55541,0.25517,0.86181,0.000577782,0.000577782,0.000577782
68,92.8796,0.46541,0.27617,0.84072,0.99636,1,0.995,0.82496,0.56097,0.25205,0.86129,0.000561279,0.000561279,0.000561279
69,94.0512,0.4731,0.27875,0.85907,0.99636,1,0.995,0.82496,0.56097,0.25205,0.86129,0.000544776,0.000544776,0.000544776
70,95.2598,0.46987,0.28809,0.83793,0.9966,1,0.995,0.84519,0.52269,0.23915,0.8501,0.000528272,0.000528272,0.000528272
71,96.4382,0.47041,0.28129,0.85474,0.9966,1,0.995,0.84519,0.52269,0.23915,0.8501,0.000511769,0.000511769,0.000511769
72,97.7973,0.47465,0.28434,0.83998,0.99586,1,0.995,0.86343,0.50827,0.23428,0.84722,0.000495266,0.000495266,0.000495266
73,99.6368,0.46588,0.27321,0.85263,0.99586,1,0.995,0.86343,0.50827,0.23428,0.84722,0.000478762,0.000478762,0.000478762
74,101.518,0.45793,0.28796,0.83586,0.95862,1,0.98538,0.85172,0.48837,0.23458,0.83622,0.000462259,0.000462259,0.000462259
75,102.704,0.45176,0.26181,0.83079,0.95862,1,0.98538,0.85172,0.48837,0.23458,0.83622,0.000445756,0.000445756,0.000445756
76,103.904,0.43953,0.26686,0.83833,0.95698,0.99648,0.96308,0.8205,0.5014,0.2471,0.84113,0.000429253,0.000429253,0.000429253
77,105.076,0.47148,0.27309,0.84662,0.95698,0.99648,0.96308,0.8205,0.5014,0.2471,0.84113,0.000412749,0.000412749,0.000412749
78,106.29,0.47116,0.28018,0.843,0.95802,0.99623,0.96,0.82674,0.51592,0.24989,0.84358,0.000396246,0.000396246,0.000396246
79,107.651,0.45949,0.28044,0.83138,0.95802,0.99623,0.96,0.82674,0.51592,0.24989,0.84358,0.000379743,0.000379743,0.000379743
80,108.803,0.44269,0.27528,0.85406,0.9589,0.99812,0.96,0.83693,0.4968,0.23355,0.83624,0.000363239,0.000363239,0.000363239
81,109.976,0.42493,0.2669,0.83517,0.9589,0.99812,0.96,0.83693,0.4968,0.23355,0.83624,0.000346736,0.000346736,0.000346736
82,111.185,0.41478,0.25612,0.83115,0.95897,1,0.96615,0.83338,0.48646,0.22636,0.83253,0.000330233,0.000330233,0.000330233
83,112.373,0.42906,0.25408,0.83714,0.95897,1,0.96615,0.83338,0.48646,0.22636,0.83253,0.000313729,0.000313729,0.000313729
84,113.585,0.43636,0.26353,0.84353,0.9596,1,0.995,0.86412,0.49002,0.22016,0.83515,0.000297226,0.000297226,0.000297226
85,115.424,0.4326,0.25403,0.84114,0.9596,1,0.995,0.86412,0.49002,0.22016,0.83515,0.000280723,0.000280723,0.000280723
86,117.442,0.4415,0.25362,0.86132,0.97355,1,0.995,0.85901,0.482,0.21366,0.83427,0.00026422,0.00026422,0.00026422
87,118.619,0.40634,0.2401,0.83856,0.97355,1,0.995,0.85901,0.482,0.21366,0.83427,0.000247716,0.000247716,0.000247716
88,119.821,0.40942,0.25913,0.82332,0.99222,1,0.995,0.85946,0.48537,0.21283,0.83321,0.000231213,0.000231213,0.000231213
89,120.998,0.4125,0.23398,0.83214,0.99222,1,0.995,0.85946,0.48537,0.21283,0.83321,0.00021471,0.00021471,0.00021471
90,122.201,0.43001,0.23988,0.8331,0.99627,1,0.995,0.86549,0.47594,0.20628,0.83147,0.000198206,0.000198206,0.000198206
91,126.367,0.41147,0.2543,0.82785,0.99627,1,0.995,0.86549,0.47594,0.20628,0.83147,0.000181703,0.000181703,0.000181703
92,128.495,0.40656,0.23444,0.82853,0.99706,1,0.995,0.87187,0.46834,0.20502,0.8315,0.0001652,0.0001652,0.0001652
93,130.564,0.38222,0.21979,0.80862,0.99706,1,0.995,0.87187,0.46834,0.20502,0.8315,0.000148696,0.000148696,0.000148696
94,132.437,0.40187,0.24332,0.81422,0.9973,1,0.995,0.86897,0.4744,0.21625,0.83183,0.000132193,0.000132193,0.000132193
95,133.612,0.37803,0.22698,0.81736,0.9973,1,0.995,0.86897,0.4744,0.21625,0.83183,0.00011569,0.00011569,0.00011569
96,134.818,0.38002,0.22904,0.80434,0.99666,1,0.995,0.86047,0.48044,0.2191,0.83287,9.91865e-05,9.91865e-05,9.91865e-05
97,135.986,0.38692,0.22347,0.81753,0.99666,1,0.995,0.86047,0.48044,0.2191,0.83287,8.26832e-05,8.26832e-05,8.26832e-05
98,137.186,0.37534,0.22017,0.78724,0.99687,1,0.995,0.85833,0.47816,0.2134,0.83198,6.61799e-05,6.61799e-05,6.61799e-05
99,138.52,0.38589,0.21647,0.80362,0.99687,1,0.995,0.85833,0.47816,0.2134,0.83198,4.96766e-05,4.96766e-05,4.96766e-05
100,139.718,0.37995,0.22117,0.83399,0.99723,1,0.995,0.86583,0.47331,0.20705,0.83112,3.31733e-05,3.31733e-05,3.31733e-05
